"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.015038570E0,-5.506663769E-2,-5.267243832E-2,9.737517357E0,9.737815515E0
1.017038303E0,-5.506663769E-2,-9.097966552E-2,9.773430824E0,9.774009398E0
1.019038103E0,-5.267243832E-2,-8.379705995E-2,9.794978142E0,9.795478198E0
1.021037836E0,-6.943184882E-2,-7.422025502E-2,9.840468407E0,9.840993237E0
1.023037569E0,-8.619125932E-2,-6.703764945E-2,9.869198799E0,9.869802831E0
1.025037302E0,-6.943184882E-2,-5.746084079E-2,9.878775597E0,9.879186698E0
1.027037035E0,-5.506663769E-2,-6.464344263E-2,9.893140793E0,9.893505236E0
1.029036768E0,-1.436521020E-2,-9.576806426E-2,9.921871185E0,9.922343760E0
1.031036501E0,-9.576806799E-3,-1.077390760E-1,9.931447983E0,9.932036974E0
1.033036234E0,-4.788403399E-3,-8.140286058E-2,9.943418503E0,9.943752857E0
1.035036034E0,-1.436521020E-2,-7.182604820E-2,9.950601578E0,9.950871173E0
1.037035800E0,-9.576806799E-3,-5.027823523E-2,9.929053307E0,9.929185222E0
1.039035566E0,-7.182605099E-3,-4.070143029E-2,9.862015724E0,9.862102329E0
1.041035332E0,-1.197100803E-2,-3.830722719E-2,9.826103210E0,9.826185173E0
1.043035098E0,-7.182605099E-3,-3.591302410E-2,9.809343338E0,9.809411708E0
1.045034864E0,-2.394201700E-3,-3.112462163E-2,9.787796021E0,9.787845800E0
1.047034664E0,0.000000000E0,-3.591302410E-2,9.773430824E0,9.773496806E0
1.049034497E0,4.788403399E-3,-4.309562966E-2,9.735123634E0,9.735220200E0
1.051034330E0,2.394201700E-3,-4.309562966E-2,9.727940559E0,9.728036312E0
1.053034096E0,2.394201700E-3,-5.985504389E-2,9.713575363E0,9.713760070E0
1.055033862E0,-9.576806799E-3,-6.464344263E-2,9.737517357E0,9.737736635E0
1.057033628E0,-2.154781483E-2,-6.703764945E-2,9.763854027E0,9.764107937E0
1.059033394E0,-3.351882473E-2,-6.464344263E-2,9.862015724E0,9.862284544E0
1.061033160E0,-3.112462163E-2,-7.422025502E-2,9.902717590E0,9.903044636E0
1.063032926E0,-2.873042040E-2,-7.661445439E-2,9.948206902E0,9.948543399E0
1.065032759E0,-4.070143029E-2,-7.182604820E-2,9.957783699E0,9.958125917E0
1.067032525E0,-3.591302410E-2,-6.464344263E-2,9.967360497E0,9.967634814E0
1.069032291E0,-3.112462163E-2,-5.985504389E-2,9.993697166E0,9.993924876E0
1.071032324E0,-3.112462163E-2,-5.746084079E-2,9.988908768E0,9.989122527E0
1.073032090E0,-1.915361360E-2,-5.027823523E-2,9.933841705E0,9.933987406E0
1.075031856E0,-2.154781483E-2,-2.394201607E-2,9.835680008E0,9.835732751E0
1.077031622E0,-1.436521020E-2,-3.112462163E-2,9.806949615E0,9.807009527E0
1.079031388E0,1.197100803E-2,-4.788403213E-2,9.768642426E0,9.768767119E0
1.081031221E0,1.675941236E-2,-6.224924326E-2,9.778219223E0,9.778431726E0
1.083030987E0,1.915361360E-2,-5.985504389E-2,9.780612946E0,9.780814847E0
1.085030753E0,2.154781483E-2,-7.182604820E-2,9.802161217E0,9.802448052E0
1.087030519E0,1.915361360E-2,-6.943184882E-2,9.794978142E0,9.795242950E0
1.089030285E0,1.436521020E-2,-6.943184882E-2,9.809343338E0,9.809599577E0
1.091030051E0,0.000000000E0,-6.464344263E-2,9.859622002E0,9.859833913E0
1.093029817E0,-2.394201700E-3,-6.943184882E-2,9.890746117E0,9.890990105E0
1.095029583E0,-4.788403399E-3,-5.027823523E-2,9.897929192E0,9.898058047E0
1.097029383E0,-2.394201700E-3,-5.267243832E-2,9.914688110E0,9.914828311E0
1.099029116E0,-2.394201700E-3,-4.788403213E-2,9.919476509E0,9.919592372E0
1.101028849E0,-1.197100803E-2,-5.506663769E-2,9.924264908E0,9.924424900E0
1.103028582E0,-1.436521020E-2,-5.746084079E-2,9.912294388E0,9.912471344E0
1.105028315E0,-2.394201607E-2,-5.985504389E-2,9.871592522E0,9.871803015E0
1.107028048E0,-1.915361360E-2,-4.788403213E-2,9.862015724E0,9.862150571E0
1.109027781E0,-2.154781483E-2,-3.830722719E-2,9.854833603E0,9.854931613E0
1.111027514E0,-3.112462163E-2,-2.873042040E-2,9.852438927E0,9.852529979E0
1.113027314E0,-4.309562966E-2,-5.267243832E-2,9.862015724E0,9.862250543E0
1.115027047E0,-4.788403213E-2,-5.267243832E-2,9.876380920E0,9.876637452E0
1.117026780E0,-4.788403213E-2,-6.943184882E-2,9.881169319E0,9.881529273E0
1.119026513E0,-4.309562966E-2,-7.422025502E-2,9.878775597E0,9.879148403E0
1.121026246E0,-3.830722719E-2,-6.464344263E-2,9.852438927E0,9.852725462E0
1.123025979E0,-4.788403213E-2,-6.224924326E-2,9.823708534E0,9.824022456E0
1.125025712E0,-5.267243832E-2,-5.267243832E-2,9.823708534E0,9.823990948E0
1.127025512E0,-5.027823523E-2,-4.309562966E-2,9.830891609E0,9.831114635E0
1.129025312E0,-4.788403213E-2,-4.309562966E-2,9.840468407E0,9.840679274E0
1.131024778E0,-6.224924326E-2,-4.548983276E-2,9.890746117E0,9.891046610E0
1.133024511E0,-5.267243832E-2,-5.506663769E-2,9.933841705E0,9.934133971E0
1.135024077E0,-5.267243832E-2,-6.464344263E-2,9.962572098E0,9.962921056E0
1.137023810E0,-5.985504389E-2,-7.661445439E-2,9.969755173E0,9.970229215E0
1.139023543E0,-4.070143029E-2,-7.182604820E-2,9.981725693E0,9.982067090E0
1.141023276E0,-2.873042040E-2,-8.379705995E-2,9.962572098E0,9.962965933E0
1.143023076E0,-1.675941236E-2,-7.182604820E-2,9.931447983E0,9.931721849E0
1.145022876E0,-1.915361360E-2,-5.027823523E-2,9.895534515E0,9.895680780E0
1.147022609E0,-1.915361360E-2,-4.788403213E-2,9.871592522E0,9.871727238E0
1.149022342E0,-3.351882473E-2,-3.351882473E-2,9.838073730E0,9.838187930E0
1.151022075E0,-2.394201607E-2,-3.351882473E-2,9.816526413E0,9.816612835E0
1.153021808E0,-1.675941236E-2,-3.351882473E-2,9.787796021E0,9.787867762E0
1.155021541E0,-2.394201607E-2,-3.830722719E-2,9.775824547E0,9.775928919E0
1.157021274E0,-4.070143029E-2,-5.267243832E-2,9.775824547E0,9.776051174E0
1.159021074E0,-5.746084079E-2,-6.464344263E-2,9.802161217E0,9.802542784E0
1.161019874E0,-6.943184882E-2,-6.464344263E-2,9.814131737E0,9.814590226E0
1.163019607E0,-8.140286058E-2,-5.985504389E-2,9.838073730E0,9.838592571E0
1.165019340E0,-8.619125932E-2,-5.985504389E-2,9.828496933E0,9.829057102E0
1.167019073E0,-8.140286058E-2,-7.661445439E-2,9.835680008E0,9.836315236E0
1.169018806E0,-6.224924326E-2,-9.097966552E-2,9.859622002E0,9.860238247E0
1.171018539E0,-5.985504389E-2,-9.337386489E-2,9.854833603E0,9.855457709E0
1.173018272E0,-4.070143029E-2,-7.182604820E-2,9.790189743E0,9.790537819E0
1.175018072E0,-2.873042040E-2,-5.267243832E-2,9.775824547E0,9.776008664E0
1.177017805E0,-3.830722719E-2,-3.351882473E-2,9.763854027E0,9.763986707E0
1.179017538E0,-1.915361360E-2,-3.351882473E-2,9.751882553E0,9.751958967E0
1.181017271E0,-1.675941236E-2,-4.788403213E-2,9.794978142E0,9.795109522E0
1.183017004E0,-2.154781483E-2,-4.788403213E-2,9.821314812E0,9.821455178E0
1.185016804E0,-4.070143029E-2,-4.070143029E-2,9.883563995E0,9.883731606E0
1.187016537E0,-5.027823523E-2,-4.788403213E-2,9.917082787E0,9.917325838E0
1.189016270E0,-5.985504389E-2,-4.788403213E-2,9.929053307E0,9.929349177E0
1.191016070E0,-5.506663769E-2,-5.506663769E-2,9.881169319E0,9.881476195E0
1.193015803E0,-4.548983276E-2,-5.027823523E-2,9.854833603E0,9.855066847E0
1.195015669E0,-2.154781483E-2,-6.464344263E-2,9.847650528E0,9.847886271E0
1.197015402E0,-2.154781483E-2,-7.422025502E-2,9.850045204E0,9.850348394E0
1.199015135E0,-3.112462163E-2,-5.267243832E-2,9.823708534E0,9.823899047E0
1.201014868E0,-3.830722719E-2,-4.788403213E-2,9.766247749E0,9.766440264E0
1.203013934E0,-4.548983276E-2,-5.027823523E-2,9.723152161E0,9.723388564E0
1.205013667E0,-4.548983276E-2,-4.548983276E-2,9.684844971E0,9.685058635E0
1.207013467E0,-3.830722719E-2,-5.746084079E-2,9.699210167E0,9.699456018E0
1.209013200E0,-3.591302410E-2,-6.464344263E-2,9.703998566E0,9.704280328E0
1.211012933E0,-5.506663769E-2,-5.985504389E-2,9.723152161E0,9.723492320E0
1.213012666E0,-6.224924326E-2,-5.746084079E-2,9.727940559E0,9.728309424E0
1.215012399E0,-7.182604820E-2,-7.182604820E-2,9.725546837E0,9.726077279E0
1.217012132E0,-7.422025502E-2,-6.464344263E-2,9.723152161E0,9.723650310E0
1.219011865E0,-7.182604820E-2,-5.027823523E-2,9.727940559E0,9.728335644E0
1.221012598E0,-5.985504389E-2,-4.548983276E-2,9.732728958E0,9.733019312E0
1.223012398E0,-5.746084079E-2,-3.112462163E-2,9.675268173E0,9.675488862E0
1.225012131E0,-4.309562966E-2,-3.112462163E-2,9.653720856E0,9.653867222E0
1.227011431E0,-1.915361360E-2,-4.309562966E-2,9.641749382E0,9.641864718E0
1.229011164E0,-7.182605099E-3,-4.070143029E-2,9.644144058E0,9.644232619E0
1.231010897E0,4.788403399E-3,-2.154781483E-2,9.680056572E0,9.680081739E0
1.233010630E0,7.182605099E-3,-3.351882473E-2,9.766247749E0,9.766307910E0
1.235010363E0,2.394201700E-3,-4.788403213E-2,9.816526413E0,9.816643491E0
1.237010163E0,-2.394201700E-3,-5.027823523E-2,9.921871185E0,9.921998864E0
1.239009929E0,-9.576806799E-3,-5.027823523E-2,9.950601578E0,9.950733208E0
1.241009695E0,-3.351882473E-2,-5.267243832E-2,9.972148895E0,9.972344333E0
1.243009461E0,-2.394201607E-2,-8.140286058E-2,9.931447983E0,9.931810443E0
1.245009161E0,-1.915361360E-2,-9.816227108E-2,9.897929192E0,9.898434471E0
1.247008927E0,-1.675941236E-2,-9.097966552E-2,9.823708534E0,9.824144112E0
1.249008693E0,-9.576806799E-3,-8.140286058E-2,9.749488831E0,9.749833363E0
1.251008459E0,-1.197100803E-2,-5.985504389E-2,9.727940559E0,9.728132064E0
1.253008292E0,-2.394201700E-3,-2.873042040E-2,9.684844971E0,9.684887881E0
1.255008125E0,2.394201700E-3,-2.873042040E-2,9.646537781E0,9.646580862E0
1.257007925E0,2.394201700E-3,-5.027823523E-2,9.624990463E0,9.625122080E0
1.259007725E0,1.675941236E-2,-5.985504389E-2,9.617807388E0,9.618008238E0
1.261007525E0,0.000000000E0,-5.267243832E-2,9.646537781E0,9.646681582E0
1.263007991E0,-2.633621916E-2,-4.309562966E-2,9.737517357E0,9.737648335E0
1.265007791E0,-5.027823523E-2,-4.788403213E-2,9.799766541E0,9.800012502E0
1.267007591E0,-5.985504389E-2,-5.267243832E-2,9.811738014E0,9.812061958E0
1.269007457E0,-6.464344263E-2,-5.506663769E-2,9.806949615E0,9.807317262E0
1.271007323E0,-5.267243832E-2,-5.746084079E-2,9.797372818E0,9.797682903E0
1.273007189E0,-3.830722719E-2,-5.985504389E-2,9.797372818E0,9.797630540E0
1.275007055E0,-1.915361360E-2,-6.464344263E-2,9.780612946E0,9.780845323E0
1.277006921E0,-2.154781483E-2,-6.943184882E-2,9.754277229E0,9.754548137E0
1.279006787E0,-1.197100803E-2,-5.746084079E-2,9.699210167E0,9.699387760E0
1.281006653E0,-7.182605099E-3,-4.548983276E-2,9.680056572E0,9.680166122E0
1.283006519E0,4.788403399E-3,-5.746084079E-2,9.687239647E0,9.687411246E0
1.285006452E0,0.000000000E0,-7.422025502E-2,9.771036148E0,9.771318030E0
1.287005818E0,-9.576806799E-3,-7.182604820E-2,9.821314812E0,9.821582119E0
1.289005684E0,-1.436521020E-2,-7.182604820E-2,9.885957718E0,9.886229076E0
1.291005550E0,0.000000000E0,-8.379705995E-2,9.962572098E0,9.962924508E0
1.293005416E0,1.436521020E-2,-8.858546615E-2,9.981725693E0,9.982129109E0
1.295005282E0,7.182605099E-3,-9.816227108E-2,1.001045704E1,1.001094089E1
1.297005148E0,-7.182605099E-3,-1.029506698E-1,1.000566864E1,1.000620085E1
1.299005214E0,-1.197100803E-2,-8.619125932E-2,9.960178375E0,9.960558494E0
1.301005114E0,-4.788403399E-3,-5.027823523E-2,9.881169319E0,9.881298394E0
1.303004947E0,-7.182605099E-3,-4.070143029E-2,9.830891609E0,9.830978488E0
1.305004780E0,-2.394201700E-3,-4.070143029E-2,9.737517357E0,9.737602714E0
1.307004613E0,-4.788403399E-3,-5.027823523E-2,9.708786964E0,9.708918331E0
1.309004446E0,0.000000000E0,-5.506663769E-2,9.660902977E0,9.661059914E0
1.311004279E0,0.000000000E0,-6.703764945E-2,9.670479774E0,9.670712131E0
1.313004112E0,-9.576806799E-3,-6.464344263E-2,9.694421768E0,9.694642021E0
1.315003978E0,-1.915361360E-2,-6.464344263E-2,9.783007622E0,9.783239942E0
1.317003778E0,-3.351882473E-2,-6.224924326E-2,9.799766541E0,9.800021568E0
1.319003578E0,-3.351882473E-2,-6.464344263E-2,9.806949615E0,9.807219945E0
1.321003378E0,-1.675941236E-2,-8.858546615E-2,9.826103210E0,9.826516807E0
1.323003178E0,-1.675941236E-2,-9.337386489E-2,9.830891609E0,9.831349317E0
1.325002978E0,-1.675941236E-2,-8.619125932E-2,9.857227325E0,9.857618392E0
1.327002778E0,-7.182605099E-3,-4.788403213E-2,9.873987198E0,9.874105917E0
1.329002578E0,0.000000000E0,-4.309562966E-2,9.859622002E0,9.859716185E0
1.331002378E0,2.633621916E-2,-4.309562966E-2,9.842862129E0,9.842991706E0
1.333002111E0,4.070143029E-2,-3.830722719E-2,9.859622002E0,9.859780427E0
1.335001411E0,4.548983276E-2,-3.591302410E-2,9.881169319E0,9.881339291E0
1.337001144E0,1.915361360E-2,-1.197100803E-2,9.950601578E0,9.950627213E0
1.339000877E0,-4.788403399E-3,-1.197100803E-2,9.986514091E0,9.986522414E0
1.341000610E0,-7.182605099E-3,-4.309562966E-2,1.002721596E1,1.002731114E1
1.343000343E0,9.576806799E-3,-6.943184882E-2,1.003439903E1,1.003464381E1
1.345000076E0,4.788403399E-3,-7.900865376E-2,1.002961063E1,1.002992297E1
1.347000809E0,9.576806799E-3,-8.140286058E-2,9.993697166E0,9.994033280E0
1.349000542E0,9.576806799E-3,-8.379705995E-2,9.967360497E0,9.967717338E0
1.351000275E0,2.633621916E-2,-7.422025502E-2,9.907505989E0,9.907818991E0
1.353000008E0,1.915361360E-2,-5.267243832E-2,9.833285332E0,9.833445056E0
1.354999741E0,2.154781483E-2,-5.267243832E-2,9.802161217E0,9.802326418E0
1.356999474E0,7.182605099E-3,-4.788403213E-2,9.768642426E0,9.768762425E0
1.358999040E0,4.788403399E-3,-3.112462163E-2,9.744700432E0,9.744751314E0
1.360998773E0,4.788403399E-3,-2.873042040E-2,9.742305756E0,9.742349296E0
1.362998573E0,1.675941236E-2,-4.309562966E-2,9.799766541E0,9.799875630E0
1.364998306E0,1.436521020E-2,-2.873042040E-2,9.854833603E0,9.854885953E0
1.366998039E0,-9.576806799E-3,-1.197100803E-2,9.862015724E0,9.862027640E0
1.368997772E0,-1.436521020E-2,2.394201700E-3,9.850045204E0,9.850055970E0
1.370997505E0,-2.633621916E-2,4.788403399E-3,9.845256805E0,9.845293195E0
1.372997238E0,-2.394201607E-2,-7.182605099E-3,9.845256805E0,9.845288537E0
1.374996971E0,-2.394201607E-2,-1.915361360E-2,9.859622002E0,9.859669675E0
1.376996771E0,-1.915361360E-2,-1.915361360E-2,9.890746117E0,9.890783208E0
1.378996571E0,-3.112462163E-2,-1.436521020E-2,9.902717590E0,9.902776922E0
1.380996304E0,-3.830722719E-2,-1.675941236E-2,9.893140793E0,9.893229153E0
1.382996037E0,-3.591302410E-2,-3.351882473E-2,9.897929192E0,9.898051098E0
1.384995770E0,-9.576806799E-3,-5.746084079E-2,9.943418503E0,9.943589140E0
1.386995503E0,-9.576806799E-3,-6.464344263E-2,9.974543571E0,9.974757639E0
1.388995236E0,-2.394201607E-2,-6.464344263E-2,1.004636955E1,1.004660605E1
1.390994969E0,-2.394201607E-2,-5.027823523E-2,1.007031155E1,1.007046552E1
1.392994769E0,-2.394201607E-2,-3.591302410E-2,1.009425354E1,1.009434582E1
1.394995002E0,-1.436521020E-2,-6.703764945E-2,1.006552315E1,1.006575664E1
1.396994735E0,-7.182605099E-3,-8.140286058E-2,1.004397583E1,1.004430826E1
1.398994468E0,-4.788403399E-3,-7.900865376E-2,1.002482224E1,1.002513472E1
1.400994201E0,1.197100803E-2,-5.267243832E-2,1.001524544E1,1.001539110E1
1.402993934E0,1.675941236E-2,-4.548983276E-2,9.979331970E0,9.979449723E0
1.404993667E0,7.182605099E-3,-9.576806799E-3,9.869198799E0,9.869206059E0
1.406993000E0,7.182605099E-3,0.000000000E0,9.821314812E0,9.821317438E0
1.408992800E0,0.000000000E0,-1.197100803E-2,9.723152161E0,9.723159530E0
1.410992533E0,4.788403399E-3,-2.394201607E-2,9.651326180E0,9.651357064E0
1.412992266E0,2.394201700E-3,-4.309562966E-2,9.646537781E0,9.646634342E0
1.414991999E0,-2.154781483E-2,-4.070143029E-2,9.627384186E0,9.627494335E0
1.416991732E0,-2.394201607E-2,-3.591302410E-2,9.622595787E0,9.622692588E0
1.418991465E0,-3.830722719E-2,-2.154781483E-2,9.632172585E0,9.632272860E0
1.420991198E0,-4.548983276E-2,-3.112462163E-2,9.668086052E0,9.668243169E0
1.422990931E0,-4.548983276E-2,-3.591302410E-2,9.718363762E0,9.718536581E0
1.424990731E0,-4.548983276E-2,-2.873042040E-2,9.806949615E0,9.807097202E0
1.426990464E0,-2.394201607E-2,-2.154781483E-2,9.893140793E0,9.893193229E0
1.428990197E0,-2.394201607E-2,-2.633621916E-2,9.924264908E0,9.924328732E0
1.430989930E0,-2.394201607E-2,-2.394201607E-2,9.962572098E0,9.962629635E0
1.432989663E0,-1.436521020E-2,-2.633621916E-2,9.976937294E0,9.976982396E0
1.434989396E0,1.197100803E-2,-3.351882473E-2,1.002003384E1,1.002009705E1
1.436989129E0,1.436521020E-2,-4.070143029E-2,1.006312943E1,1.006322199E1
1.438988862E0,9.576806799E-3,-4.309562966E-2,1.006791782E1,1.006801461E1
1.440988662E0,9.576806799E-3,-4.548983276E-2,1.004158115E1,1.004168876E1
1.442988395E0,1.675941236E-2,-2.633621916E-2,9.964966774E0,9.965015669E0
1.444988128E0,4.788403399E-3,-3.112462163E-2,9.902717590E0,9.902767661E0
1.446987861E0,9.576806799E-3,-2.633621916E-2,9.778219223E0,9.778259379E0
1.448987594E0,4.788403399E-3,-2.154781483E-2,9.720758438E0,9.720783500E0
1.450987327E0,-2.633621916E-2,-4.788403399E-3,9.639355659E0,9.639392826E0
1.452987060E0,-4.070143029E-2,0.000000000E0,9.617807388E0,9.617893510E0
1.454986793E0,-3.351882473E-2,2.394201700E-3,9.622595787E0,9.622654464E0
1.456986593E0,-1.436521020E-2,-1.675941236E-2,9.593865395E0,9.593890788E0
1.458986326E0,-1.436521020E-2,-1.915361360E-2,9.581894875E0,9.581924786E0
1.460986059E0,4.788403399E-3,-3.351882473E-2,9.622595787E0,9.622655357E0
1.462985792E0,-2.394201700E-3,-5.267243832E-2,9.706393242E0,9.706536451E0
1.464985525E0,-1.197100803E-2,-6.464344263E-2,9.771036148E0,9.771257313E0
1.466985658E0,-2.873042040E-2,-5.746084079E-2,9.905111313E0,9.905319647E0
1.468985391E0,-4.309562966E-2,-4.309562966E-2,9.964966774E0,9.965153149E0
1.470985191E0,-5.506663769E-2,-5.267243832E-2,9.972148895E0,9.972440038E0
1.472984991E0,-5.746084079E-2,-6.703764945E-2,9.952995300E0,9.953386923E0
1.474984724E0,-5.267243832E-2,-6.464344263E-2,9.924264908E0,9.924615213E0
1.476984457E0,-3.830722719E-2,-5.746084079E-2,9.840468407E0,9.840710729E0
1.478984190E0,-2.633621916E-2,-4.788403213E-2,9.739912033E0,9.740065343E0
1.480983923E0,-3.591302410E-2,-3.351882473E-2,9.670479774E0,9.670604548E0
1.482983656E0,-3.830722719E-2,-2.873042040E-2,9.584288597E0,9.584408213E0
1.484983389E0,-2.394201607E-2,-4.548983276E-2,9.593865395E0,9.594003114E0
1.486983189E0,-2.154781483E-2,-4.788403213E-2,9.613018990E0,9.613162398E0
1.488982922E0,-3.112462163E-2,-5.746084079E-2,9.725546837E0,9.725766385E0
1.490982655E0,-4.309562966E-2,-4.788403213E-2,9.778219223E0,9.778431433E0
1.492982388E0,-5.267243832E-2,-6.224924326E-2,9.859622002E0,9.859959197E0
1.494982121E0,-4.788403213E-2,-8.140286058E-2,9.969755173E0,9.970202481E0
1.496981854E0,-4.309562966E-2,-7.900865376E-2,1.001045704E1,1.001086159E1
1.498981587E0,-3.591302410E-2,-1.053448766E-1,1.002721596E1,1.002783362E1
1.500981320E0,-2.873042040E-2,-1.173158810E-1,1.002482224E1,1.002554983E1
1.502981120E0,-7.182605099E-3,-1.005564705E-1,9.988908768E0,9.989417479E0
1.504980853E0,-2.394201700E-3,-6.224924326E-2,9.873987198E0,9.874183707E0
1.506980586E0,-7.182605099E-3,-4.788403213E-2,9.826103210E0,9.826222508E0
1.508980319E0,-1.915361360E-2,-3.351882473E-2,9.739912033E0,9.739988541E0
1.510980052E0,-2.873042040E-2,-5.746084079E-2,9.658509254E0,9.658722907E0
1.512979785E0,-2.633621916E-2,-7.661445439E-2,9.632172585E0,9.632513279E0
1.514979051E0,-4.309562966E-2,-8.379705995E-2,9.624990463E0,9.625451709E0
1.516978784E0,-5.506663769E-2,-8.858546615E-2,9.648932457E0,9.649496219E0
1.518978584E0,-7.182604820E-2,-9.337386489E-2,9.732728958E0,9.733441870E0
1.520978317E0,-5.267243832E-2,-9.576806426E-2,9.747094154E0,9.747706928E0
1.522978050E0,-6.703764945E-2,-9.337386489E-2,9.744700432E0,9.745378352E0
1.524977783E0,-6.703764945E-2,-1.029506698E-1,9.768642426E0,9.769414912E0
1.526977516E0,-6.224924326E-2,-9.097966552E-2,9.794978142E0,9.795598454E0
1.528977249E0,-4.788403213E-2,-6.943184882E-2,9.828496933E0,9.828858816E0
1.530976982E0,-5.027823523E-2,-4.309562966E-2,9.845256805E0,9.845479506E0
1.532976715E0,-4.788403213E-2,-4.070143029E-2,9.830891609E0,9.831092478E0
1.534976515E0,-2.633621916E-2,-4.309562966E-2,9.811738014E0,9.811868002E0
1.536976248E0,-1.915361360E-2,-5.985504389E-2,9.830891609E0,9.831092478E0
1.538975981E0,-1.197100803E-2,-5.985504389E-2,9.862015724E0,9.862204626E0
1.540975714E0,-9.576806799E-3,-5.506663769E-2,9.933841705E0,9.933998947E0
1.542975447E0,-2.154781483E-2,-5.027823523E-2,9.972148895E0,9.972298922E0
1.544975180E0,-3.591302410E-2,-4.309562966E-2,1.000088024E1,1.000103758E1
1.546974913E0,-2.873042040E-2,-7.422025502E-2,1.001045704E1,1.001077341E1
1.548974713E0,-4.309562966E-2,-7.422025502E-2,1.000806236E1,1.000843035E1
1.550974446E0,-3.351882473E-2,-8.379705995E-2,9.981725693E0,9.982133703E0
1.552974179E0,-2.394201607E-2,-9.337386489E-2,9.905111313E0,9.905580347E0
1.554973912E0,-1.197100803E-2,-8.140286058E-2,9.864410400E0,9.864753534E0
1.556973645E0,2.394201700E-3,-6.943184882E-2,9.761459351E0,9.761706570E0
1.558973378E0,2.394201700E-3,-6.703764945E-2,9.703998566E0,9.704230415E0
1.560973111E0,1.436521020E-2,-8.619125932E-2,9.624990463E0,9.625387094E0
1.562972844E0,9.576806799E-3,-1.005564705E-1,9.605836868E0,9.606367954E0
1.564972644E0,-1.436521020E-2,-9.816227108E-2,9.648932457E0,9.649442458E0
1.566972444E0,-3.351882473E-2,-9.097966552E-2,9.668086052E0,9.668572217E0
1.568972610E0,-5.267243832E-2,-7.900865376E-2,9.749488831E0,9.749951241E0
1.570972343E0,-6.943184882E-2,-8.379705995E-2,9.802161217E0,9.802765286E0
1.572972076E0,-9.816227108E-2,-1.077390760E-1,9.873987198E0,9.875062872E0
1.574972276E0,-9.576806426E-2,-1.029506698E-1,9.895534515E0,9.896533419E0
1.576972009E0,-8.140286058E-2,-8.619125932E-2,9.943418503E0,9.944125245E0
1.578971742E0,-5.267243832E-2,-6.703764945E-2,9.955389977E0,9.955755020E0
1.580971542E0,-4.070143029E-2,-5.027823523E-2,9.948206902E0,9.948417214E0
1.582971275E0,-1.197100803E-2,-4.309562966E-2,9.909899712E0,9.910000647E0
1.584971008E0,-2.394201700E-3,-3.112462163E-2,9.823708534E0,9.823758132E0
1.586970741E0,9.576806799E-3,-3.591302410E-2,9.787796021E0,9.787866591E0
1.588970474E0,1.675941236E-2,-6.224924326E-2,9.763854027E0,9.764066842E0
1.590970207E0,9.576806799E-3,-6.464344263E-2,9.787796021E0,9.788014172E0
1.592969940E0,9.576806799E-3,-6.943184882E-2,9.857227325E0,9.857476505E0
1.594969673E0,0.000000000E0,-9.097966552E-2,9.859622002E0,9.860041750E0
1.596969473E0,9.576806799E-3,-1.029506698E-1,9.878775597E0,9.879316669E0
1.598969206E0,1.915361360E-2,-1.101332754E-1,9.902717590E0,9.903348518E0
1.600968939E0,2.154781483E-2,-1.125274822E-1,9.914688110E0,9.915350073E0
1.602968672E0,3.351882473E-2,-9.816227108E-2,9.950601578E0,9.951142201E0
1.604968405E0,2.394201607E-2,-7.900865376E-2,9.955389977E0,9.955732277E0
1.606968138E0,1.915361360E-2,-6.464344263E-2,9.931447983E0,9.931676831E0
1.608967871E0,2.633621916E-2,-5.746084079E-2,9.871592522E0,9.871794885E0
1.610967671E0,1.915361360E-2,-6.224924326E-2,9.828496933E0,9.828712723E0
1.612967471E0,1.915361360E-2,-5.027823523E-2,9.732728958E0,9.732877670E0
