"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.747690570E-1,-3.830722719E-2,1.005564705E-1,9.775824547E0,9.776416758E0
6.767687900E-1,-3.830722719E-2,1.029506698E-1,9.780612946E0,9.781229773E0
6.787685900E-1,-4.548983276E-2,1.029506698E-1,9.787796021E0,9.788443140E0
6.807683230E-1,-3.830722719E-2,1.077390760E-1,9.790189743E0,9.790857488E0
6.827680560E-1,-3.591302410E-2,9.576806426E-2,9.785401344E0,9.785935864E0
6.847677890E-1,-2.873042040E-2,1.005564705E-1,9.797372818E0,9.797930964E0
6.867675220E-1,-3.351882473E-2,1.005564705E-1,9.783007622E0,9.783581821E0
6.887672550E-1,-4.070143029E-2,1.005564705E-1,9.780612946E0,9.781214536E0
6.907669880E-1,-4.070143029E-2,1.029506698E-1,9.780612946E0,9.781239443E0
6.927667880E-1,-3.351882473E-2,1.005564705E-1,9.783007622E0,9.783581821E0
6.947665880E-1,-3.351882473E-2,9.576806426E-2,9.783007622E0,9.783533777E0
6.967663210E-1,-4.309562966E-2,9.097966552E-2,9.783007622E0,9.783525574E0
6.987660540E-1,-4.548983276E-2,1.029506698E-1,9.792584419E0,9.793231222E0
7.007657870E-1,-3.830722719E-2,9.337386489E-2,9.794978142E0,9.795498095E0
7.027655200E-1,-3.112462163E-2,8.619125932E-2,9.792584419E0,9.793013187E0
7.047652530E-1,-3.830722719E-2,9.337386489E-2,9.799766541E0,9.800286239E0
7.067649860E-1,-3.112462163E-2,8.140286058E-2,9.797372818E0,9.797760423E0
7.087647860E-1,-3.112462163E-2,9.576806426E-2,9.797372818E0,9.797890303E0
7.107645860E-1,-4.070143029E-2,1.077390760E-1,9.797372818E0,9.798049727E0
7.127643190E-1,-4.548983276E-2,1.077390760E-1,9.790189743E0,9.790888225E0
7.147640520E-1,-4.070143029E-2,1.029506698E-1,9.797372818E0,9.797998244E0
7.167637850E-1,-3.830722719E-2,1.053448766E-1,9.787796021E0,9.788437870E0
7.187635180E-1,-4.309562966E-2,1.053448766E-1,9.794978142E0,9.795639416E0
7.207632510E-1,-3.591302410E-2,1.101332754E-1,9.792584419E0,9.793269561E0
7.227629840E-1,-3.351882473E-2,1.005564705E-1,9.792584419E0,9.793158057E0
7.247627840E-1,-4.309562966E-2,9.576806426E-2,9.790189743E0,9.790752982E0
7.267625170E-1,-3.112462163E-2,1.005564705E-1,9.787796021E0,9.788362033E0
7.287622500E-1,-3.351882473E-2,9.097966552E-2,9.783007622E0,9.783488076E0
7.307619830E-1,-3.351882473E-2,9.576806426E-2,9.792584419E0,9.793110060E0
7.327617160E-1,-4.309562966E-2,1.125274822E-1,9.780612946E0,9.781355185E0
7.347614490E-1,-3.591302410E-2,1.268926859E-1,9.790189743E0,9.791077913E0
7.367611820E-1,-4.548983276E-2,1.077390760E-1,9.787796021E0,9.788494673E0
7.387609150E-1,-3.830722719E-2,8.619125932E-2,9.790189743E0,9.790644084E0
7.407607150E-1,-4.788403213E-2,8.858546615E-2,9.785401344E0,9.785919463E0
7.427604480E-1,-4.788403213E-2,8.619125932E-2,9.780612946E0,9.781109927E0
7.447601810E-1,-4.548983276E-2,8.858546615E-2,9.783007622E0,9.783514442E0
7.467599140E-1,-3.591302410E-2,9.576806426E-2,9.799766541E0,9.800300277E0
7.487596470E-1,-4.070143029E-2,9.576806426E-2,9.792584419E0,9.793137278E0
7.507593800E-1,-4.309562966E-2,9.576806426E-2,9.797372818E0,9.797935644E0
7.527591130E-1,-4.070143029E-2,8.379705995E-2,9.790189743E0,9.790632960E0
7.547588460E-1,-4.309562966E-2,9.337386489E-2,9.773430824E0,9.773971864E0
7.567586460E-1,-3.591302410E-2,1.101332754E-1,9.775824547E0,9.776510863E0
7.587583790E-1,-3.112462163E-2,9.097966552E-2,9.778219223E0,9.778691999E0
7.607581120E-1,-3.591302410E-2,8.858546615E-2,9.790189743E0,9.790656379E0
7.627578450E-1,-3.112462163E-2,9.816227108E-2,9.787796021E0,9.788337730E0
7.647575780E-1,-3.351882473E-2,1.029506698E-1,9.783007622E0,9.783606721E0
7.667573110E-1,-4.309562966E-2,1.149216816E-1,9.780612946E0,9.781383022E0
7.687570440E-1,-4.788403213E-2,1.101332754E-1,9.780612946E0,9.781350204E0
7.707567770E-1,-4.788403213E-2,1.101332754E-1,9.780612946E0,9.781350204E0
7.727565770E-1,-4.070143029E-2,1.101332754E-1,9.783007622E0,9.783712183E0
7.747563100E-1,-3.351882473E-2,1.077390760E-1,9.790189743E0,9.790839924E0
7.767560430E-1,-2.873042040E-2,1.053448766E-1,9.797372818E0,9.797981278E0
7.787557760E-1,-1.915361360E-2,1.125274822E-1,9.790189743E0,9.790855147E0
7.807555090E-1,-2.394201607E-2,1.053448766E-1,9.787796021E0,9.788392192E0
7.827552420E-1,-4.070143029E-2,1.125274822E-1,9.787796021E0,9.788527467E0
7.847549750E-1,-4.788403213E-2,8.858546615E-2,9.785401344E0,9.785919463E0
7.867547750E-1,-4.070143029E-2,8.858546615E-2,9.785401344E0,9.785886953E0
7.887545750E-1,-2.633621916E-2,1.029506698E-1,9.790189743E0,9.790766448E0
7.907543080E-1,-3.351882473E-2,9.097966552E-2,9.797372818E0,9.797852568E0
7.927540410E-1,-3.112462163E-2,9.337386489E-2,9.794978142E0,9.795472639E0
7.947537740E-1,-4.070143029E-2,9.337386489E-2,9.787796021E0,9.788326017E0
7.967535070E-1,-3.591302410E-2,8.619125932E-2,9.783007622E0,9.783453215E0
7.987532400E-1,-4.309562966E-2,8.619125932E-2,9.797372818E0,9.797846718E0
8.007529730E-1,-4.548983276E-2,8.858546615E-2,9.794978142E0,9.795484343E0
8.027527730E-1,-4.788403213E-2,9.097966552E-2,9.787796021E0,9.788335973E0
8.047525060E-1,-3.112462163E-2,9.337386489E-2,9.787796021E0,9.788290880E0
8.067522390E-1,-2.633621916E-2,1.005564705E-1,9.785401344E0,9.785953437E0
8.087519720E-1,-4.309562966E-2,1.029506698E-1,9.773430824E0,9.774068045E0
8.107512720E-1,-5.267243832E-2,1.077390760E-1,9.773430824E0,9.774166572E0
8.127510050E-1,-5.267243832E-2,1.053448766E-1,9.778219223E0,9.778928525E0
8.147507380E-1,-5.267243832E-2,1.053448766E-1,9.790189743E0,9.790898178E0
8.167504710E-1,-3.591302410E-2,9.337386489E-2,9.778219223E0,9.778730981E0
8.187502710E-1,-3.351882473E-2,8.619125932E-2,9.778219223E0,9.778656534E0
8.207500040E-1,-3.351882473E-2,8.619125932E-2,9.783007622E0,9.783444719E0
8.227497370E-1,-3.591302410E-2,8.858546615E-2,9.790189743E0,9.790656379E0
8.247494700E-1,-3.351882473E-2,1.029506698E-1,9.790189743E0,9.790788403E0
8.267492030E-1,-3.112462163E-2,1.029506698E-1,9.792584419E0,9.793175031E0
8.287489360E-1,-3.830722719E-2,1.149216816E-1,9.787796021E0,9.788545621E0
8.307486690E-1,-4.788403213E-2,1.149216816E-1,9.787796021E0,9.788587784E0
8.327484020E-1,-5.506663769E-2,9.576806426E-2,9.790189743E0,9.790812993E0
8.347482020E-1,-3.830722719E-2,9.097966552E-2,9.799766541E0,9.800263721E0
8.367479350E-1,-4.070143029E-2,1.005564705E-1,9.794978142E0,9.795578850E0
8.387476680E-1,-2.873042040E-2,9.337386489E-2,9.785401344E0,9.785889003E0
8.407474010E-1,-3.112462163E-2,9.337386489E-2,9.783007622E0,9.783502724E0
8.427471340E-1,-2.633621916E-2,9.816227108E-2,9.783007622E0,9.783535535E0
8.447468670E-1,-1.915361360E-2,1.077390760E-1,9.787796021E0,9.788407711E0
8.467466000E-1,-1.915361360E-2,1.197100878E-1,9.787796021E0,9.788546792E0
8.487463330E-1,-4.788403213E-2,1.053448766E-1,9.790189743E0,9.790873589E0
8.507461330E-1,-4.309562966E-2,1.005564705E-1,9.797372818E0,9.797983618E0
8.527458660E-1,-2.633621916E-2,8.858546615E-2,9.792584419E0,9.793020504E0
8.547455990E-1,-3.591302410E-2,8.619125932E-2,9.792584419E0,9.793029577E0
8.567453320E-1,-5.267243832E-2,1.029506698E-1,9.799766541E0,9.800448840E0
8.587450650E-1,-5.027823523E-2,1.101332754E-1,9.792584419E0,9.793332775E0
8.607447980E-1,-4.070143029E-2,1.101332754E-1,9.785401344E0,9.786105733E0
8.627445310E-1,-2.873042040E-2,8.140286058E-2,9.785401344E0,9.785782101E0
8.647443310E-1,-3.351882473E-2,8.858546615E-2,9.783007622E0,9.783466105E0
8.667441310E-1,-4.548983276E-2,1.029506698E-1,9.792584419E0,9.793231222E0
8.687438640E-1,-3.591302410E-2,9.097966552E-2,9.787796021E0,9.788284731E0
8.707430970E-1,-2.873042040E-2,8.140286058E-2,9.783007622E0,9.783388472E0
8.727428300E-1,-4.070143029E-2,9.337386489E-2,9.797372818E0,9.797902297E0
8.747425630E-1,-2.633621916E-2,8.619125932E-2,9.794978142E0,9.795392760E0
8.767422960E-1,-2.873042040E-2,9.816227108E-2,9.775824547E0,9.776359590E0
8.787420290E-1,-3.591302410E-2,9.576806426E-2,9.783007622E0,9.783542272E0
8.807418290E-1,-4.309562966E-2,9.097966552E-2,9.787796021E0,9.788313720E0
8.827413620E-1,-3.112462163E-2,8.140286058E-2,9.790189743E0,9.790577632E0
8.847410950E-1,-3.351882473E-2,1.053448766E-1,9.787796021E0,9.788420301E0
8.867408280E-1,-3.591302410E-2,1.005564705E-1,9.790189743E0,9.790772010E0
8.887405610E-1,-1.915361360E-2,9.816227108E-2,9.792584419E0,9.793095134E0
8.907402940E-1,-1.915361360E-2,9.816227108E-2,9.792584419E0,9.793095134E0
8.927400270E-1,-3.351882473E-2,8.619125932E-2,9.802161217E0,9.802597460E0
8.947397600E-1,-2.633621916E-2,8.858546615E-2,9.804554939E0,9.804990492E0
8.967395600E-1,-2.394201607E-2,9.337386489E-2,9.802161217E0,9.802635177E0
8.987392930E-1,-2.394201607E-2,1.005564705E-1,9.792584419E0,9.793129961E0
9.007386590E-1,-2.633621916E-2,1.005564705E-1,9.794978142E0,9.795529695E0
9.027383920E-1,-4.548983276E-2,9.816227108E-2,9.806949615E0,9.807546376E0
9.047381250E-1,-4.309562966E-2,8.858546615E-2,9.785401344E0,9.785897204E0
9.067378580E-1,-4.070143029E-2,9.337386489E-2,9.783007622E0,9.783537878E0
9.087375910E-1,-3.351882473E-2,9.576806426E-2,9.797372818E0,9.797898202E0
9.107373240E-1,-3.591302410E-2,9.337386489E-2,9.794978142E0,9.795489024E0
9.127371240E-1,-3.830722719E-2,9.576806426E-2,9.794978142E0,9.795521209E0
9.147368570E-1,-3.351882473E-2,1.101332754E-1,9.790189743E0,9.790866563E0
9.167365900E-1,-3.591302410E-2,1.101332754E-1,9.790189743E0,9.790875052E0
9.187363230E-1,-2.873042040E-2,1.125274822E-1,9.790189743E0,9.790878565E0
9.207360560E-1,-3.351882473E-2,1.149216816E-1,9.792584419E0,9.793316094E0
9.227357890E-1,-3.351882473E-2,1.173158810E-1,9.794978142E0,9.795738018E0
9.247355220E-1,-3.112462163E-2,9.097966552E-2,9.783007622E0,9.783480167E0
9.267352550E-1,-3.351882473E-2,1.029506698E-1,9.780612946E0,9.781212192E0
9.287350550E-1,-3.591302410E-2,9.576806426E-2,9.802161217E0,9.802694823E0
9.307357210E-1,-3.112462163E-2,9.337386489E-2,9.804554939E0,9.805048953E0
9.327354540E-1,-3.591302410E-2,9.816227108E-2,9.802161217E0,9.802718505E0
9.347351870E-1,-4.788403213E-2,9.576806426E-2,9.792584419E0,9.793169763E0
9.367349200E-1,-5.985504389E-2,1.005564705E-1,9.771036148E0,9.771736879E0
9.387346530E-1,-4.788403213E-2,1.053448766E-1,9.778219223E0,9.778903906E0
9.407343860E-1,-3.830722719E-2,9.576806426E-2,9.785401344E0,9.785944943E0
9.427343860E-1,-3.351882473E-2,1.005564705E-1,9.790189743E0,9.790763521E0
9.447341860E-1,-2.873042040E-2,1.077390760E-1,9.792584419E0,9.793219223E0
9.467339190E-1,-3.830722719E-2,1.125274822E-1,9.780612946E0,9.781335260E0
9.487336520E-1,-3.112462163E-2,9.816227108E-2,9.783007622E0,9.783549596E0
9.507333850E-1,-2.633621916E-2,9.576806426E-2,9.780612946E0,9.781117253E0
9.527331180E-1,-4.309562966E-2,9.097966552E-2,9.792584419E0,9.793101865E0
9.547328510E-1,-3.591302410E-2,8.858546615E-2,9.790189743E0,9.790656379E0
9.567325840E-1,-2.873042040E-2,1.005564705E-1,9.783007622E0,9.783566587E0
9.587323840E-1,-3.112462163E-2,1.053448766E-1,9.773430824E0,9.774048105E0
9.607325500E-1,-3.112462163E-2,1.029506698E-1,9.780612946E0,9.781204280E0
9.627322830E-1,-3.591302410E-2,9.576806426E-2,9.778219223E0,9.778754135E0
9.647320160E-1,-4.309562966E-2,1.029506698E-1,9.787796021E0,9.788432306E0
9.667317490E-1,-4.788403213E-2,9.816227108E-2,9.780612946E0,9.781222741E0
9.687314820E-1,-3.591302410E-2,9.816227108E-2,9.773430824E0,9.773989751E0
9.707312150E-1,-3.351882473E-2,1.029506698E-1,9.780612946E0,9.781212192E0
9.727309480E-1,-2.633621916E-2,9.097966552E-2,9.785401344E0,9.785859715E0
9.747307480E-1,-2.873042040E-2,9.576806426E-2,9.785401344E0,9.785912141E0
9.767304810E-1,-3.351882473E-2,1.101332754E-1,9.787796021E0,9.788473006E0
9.787302140E-1,-2.633621916E-2,1.029506698E-1,9.794978142E0,9.795554565E0
9.807299470E-1,-2.873042040E-2,1.005564705E-1,9.799766541E0,9.800324550E0
9.827296800E-1,-3.830722719E-2,9.337386489E-2,9.780612946E0,9.781133662E0
9.847294130E-1,-3.591302410E-2,9.097966552E-2,9.778219223E0,9.778708413E0
9.867291460E-1,-2.154781483E-2,1.005564705E-1,9.783007622E0,9.783548131E0
9.887288790E-1,-2.873042040E-2,1.029506698E-1,9.792584419E0,9.793167715E0
9.907286790E-1,-3.112462163E-2,1.005564705E-1,9.785401344E0,9.785967495E0
9.927284450E-1,-3.830722719E-2,1.053448766E-1,9.797372818E0,9.798014040E0
9.947282110E-1,-3.351882473E-2,7.900865376E-2,9.787796021E0,9.788172292E0
9.967279770E-1,-3.591302410E-2,8.140286058E-2,9.780612946E0,9.781017624E0
9.987277430E-1,-2.873042040E-2,9.337386489E-2,9.799766541E0,9.800253485E0
1.000727376E0,-3.112462163E-2,1.005564705E-1,9.792584419E0,9.793150155E0
1.002727142E0,-3.112462163E-2,8.858546615E-2,9.790189743E0,9.790639986E0
1.004726908E0,-3.112462163E-2,9.816227108E-2,9.794978142E0,9.795519454E0
1.006726741E0,-3.830722719E-2,9.576806426E-2,9.794978142E0,9.795521209E0
1.008726507E0,-4.070143029E-2,1.125274822E-1,9.785401344E0,9.786132970E0
1.010726273E0,-4.070143029E-2,1.197100878E-1,9.790189743E0,9.791006195E0
1.012726039E0,-4.548983276E-2,1.173158810E-1,9.790189743E0,9.790998292E0
1.014725372E0,-3.351882473E-2,1.029506698E-1,9.790189743E0,9.790788403E0
1.016725138E0,-4.548983276E-2,9.337386489E-2,9.792584419E0,9.793135229E0
1.018724904E0,-5.506663769E-2,1.053448766E-1,9.792584419E0,9.793305851E0
1.020724670E0,-5.985504389E-2,9.337386489E-2,9.792584419E0,9.793212492E0
1.022724503E0,-5.027823523E-2,9.337386489E-2,9.787796021E0,9.788370524E0
1.024724269E0,-3.830722719E-2,9.337386489E-2,9.787796021E0,9.788316355E0
1.026724035E0,-3.591302410E-2,9.337386489E-2,9.792584419E0,9.793095426E0
1.028723801E0,-4.070143029E-2,9.816227108E-2,9.780612946E0,9.781190215E0
1.030723567E0,-3.351882473E-2,9.816227108E-2,9.785401344E0,9.785951094E0
1.032723333E0,-3.830722719E-2,9.576806426E-2,9.785401344E0,9.785944943E0
1.034723099E0,-3.830722719E-2,1.101332754E-1,9.787796021E0,9.788490574E0
1.036722932E0,-3.591302410E-2,9.816227108E-2,9.783007622E0,9.783566001E0
1.038722765E0,-2.873042040E-2,1.029506698E-1,9.794978142E0,9.795561295E0
1.040722531E0,-3.830722719E-2,9.816227108E-2,9.790189743E0,9.790756788E0
1.042722297E0,-3.591302410E-2,1.029506698E-1,9.783007622E0,9.783615217E0
1.044722063E0,-3.830722719E-2,1.005564705E-1,9.792584419E0,9.793175616E0
1.046721829E0,-3.351882473E-2,1.029506698E-1,9.806949615E0,9.807547253E0
1.048721595E0,-3.112462163E-2,9.816227108E-2,9.792584419E0,9.793125864E0
1.050721028E0,-2.394201607E-2,9.816227108E-2,9.790189743E0,9.790711121E0
1.052720828E0,-2.873042040E-2,1.029506698E-1,9.785401344E0,9.785985068E0
1.054720561E0,-3.351882473E-2,8.379705995E-2,9.790189743E0,9.790605735E0
1.056720294E0,-4.548983276E-2,8.858546615E-2,9.797372818E0,9.797878895E0
1.058720027E0,-2.873042040E-2,9.337386489E-2,9.792584419E0,9.793071721E0
1.060719893E0,-2.633621916E-2,9.337386489E-2,9.792584419E0,9.793064989E0
1.062719626E0,-3.830722719E-2,1.053448766E-1,9.787796021E0,9.788437870E0
1.064719359E0,-3.830722719E-2,1.005564705E-1,9.785401344E0,9.785992975E0
1.066719092E0,-4.788403213E-2,1.053448766E-1,9.792584419E0,9.793268098E0
1.068718892E0,-2.873042040E-2,9.097966552E-2,9.792584419E0,9.793049185E0
1.070718625E0,-2.633621916E-2,9.097966552E-2,9.783007622E0,9.783466105E0
1.072718358E0,-3.830722719E-2,1.005564705E-1,9.775824547E0,9.776416758E0
1.074718524E0,-3.830722719E-2,1.053448766E-1,9.778219223E0,9.778861701E0
1.076718257E0,-3.830722719E-2,8.858546615E-2,9.780612946E0,9.781089122E0
1.078717990E0,-3.591302410E-2,1.005564705E-1,9.775824547E0,9.776407669E0
1.080717723E0,-3.830722719E-2,9.576806426E-2,9.785401344E0,9.785944943E0
1.082717456E0,-4.309562966E-2,7.900865376E-2,9.785401344E0,9.785815197E0
1.084717256E0,-3.591302410E-2,8.140286058E-2,9.783007622E0,9.783412201E0
1.086716989E0,-2.873042040E-2,9.337386489E-2,9.785401344E0,9.785889003E0
1.088716722E0,-3.351882473E-2,9.816227108E-2,9.787796021E0,9.788345636E0
1.090716455E0,-3.830722719E-2,9.337386489E-2,9.792584419E0,9.793104499E0
1.092716188E0,-2.633621916E-2,1.149216816E-1,9.787796021E0,9.788506093E0
1.094715921E0,-3.112462163E-2,1.077390760E-1,9.783007622E0,9.783650371E0
1.096715654E0,-3.830722719E-2,1.125274822E-1,9.787796021E0,9.788517805E0
1.098715387E0,-2.633621916E-2,1.173158810E-1,9.785401344E0,9.786139999E0
1.100715187E0,-2.633621916E-2,1.125274822E-1,9.787796021E0,9.788478277E0
1.102714920E0,-2.154781483E-2,1.077390760E-1,9.775824547E0,9.776441970E0
1.104714653E0,-2.394201607E-2,9.337386489E-2,9.792584419E0,9.793058843E0
1.106714386E0,-2.394201607E-2,1.077390760E-1,9.790189743E0,9.790811822E0
1.108714119E0,-2.873042040E-2,1.077390760E-1,9.799766541E0,9.800400879E0
1.110715152E0,-2.394201607E-2,1.053448766E-1,9.799766541E0,9.800361984E0
1.112714885E0,-4.548983276E-2,9.816227108E-2,9.794978142E0,9.795575632E0
1.114714685E0,-4.309562966E-2,1.029506698E-1,9.792584419E0,9.793220394E0
1.116714485E0,-3.351882473E-2,1.053448766E-1,9.792584419E0,9.793208395E0
1.118714218E0,-4.309562966E-2,1.029506698E-1,9.790189743E0,9.790825873E0
1.120713951E0,-4.548983276E-2,8.140286058E-2,9.785401344E0,9.785845657E0
1.122713684E0,-5.027823523E-2,8.140286058E-2,9.785401344E0,9.785869087E0
1.124713417E0,-3.591302410E-2,9.097966552E-2,9.775824547E0,9.776313856E0
1.126713150E0,-3.830722719E-2,8.858546615E-2,9.775824547E0,9.776300957E0
1.128712883E0,-3.591302410E-2,9.576806426E-2,9.773430824E0,9.773965999E0
1.130712683E0,-3.351882473E-2,8.858546615E-2,9.785401344E0,9.785859715E0
1.132712416E0,-2.873042040E-2,9.337386489E-2,9.787796021E0,9.788283560E0
1.134712149E0,-3.351882473E-2,9.337386489E-2,9.775824547E0,9.776327928E0
1.136711882E0,-4.070143029E-2,1.029506698E-1,9.778219223E0,9.778845874E0
1.138711615E0,-3.351882473E-2,9.576806426E-2,9.792584419E0,9.793110060E0
1.140711081E0,-4.548983276E-2,9.097966552E-2,9.790189743E0,9.790718147E0
1.142710814E0,-4.788403213E-2,8.858546615E-2,9.780612946E0,9.781131318E0
1.144710547E0,-4.070143029E-2,1.101332754E-1,9.778219223E0,9.778924129E0
1.146710347E0,-4.548983276E-2,1.101332754E-1,9.792584419E0,9.793309363E0
1.148710080E0,-3.591302410E-2,1.125274822E-1,9.794978142E0,9.795690327E0
1.150709813E0,-3.591302410E-2,1.077390760E-1,9.797372818E0,9.798031006E0
1.152709546E0,-3.591302410E-2,9.816227108E-2,9.804554939E0,9.805112092E0
1.154709279E0,-5.027823523E-2,1.101332754E-1,9.799766541E0,9.800514348E0
1.156709012E0,-5.506663769E-2,1.221042871E-1,9.794978142E0,9.795893966E0
1.158708745E0,-4.070143029E-2,1.101332754E-1,9.785401344E0,9.786105733E0
1.160708478E0,-4.070143029E-2,1.101332754E-1,9.785401344E0,9.786105733E0
1.162708278E0,-4.070143029E-2,1.029506698E-1,9.790189743E0,9.790815627E0
1.164708011E0,-4.070143029E-2,1.077390760E-1,9.792584419E0,9.793261659E0
1.166707744E0,-3.351882473E-2,1.005564705E-1,9.787796021E0,9.788369939E0
1.168707477E0,-3.830722719E-2,8.858546615E-2,9.790189743E0,9.790665454E0
1.170706043E0,-4.548983276E-2,8.858546615E-2,9.785401344E0,9.785908041E0
1.172705776E0,-3.591302410E-2,1.005564705E-1,9.783007622E0,9.783590316E0
1.174705509E0,-2.873042040E-2,9.576806426E-2,9.783007622E0,9.783518543E0
1.176705242E0,-2.633621916E-2,1.005564705E-1,9.794978142E0,9.795529695E0
1.178705042E0,-3.591302410E-2,1.077390760E-1,9.785401344E0,9.786060337E0
1.180704775E0,-3.830722719E-2,1.005564705E-1,9.778219223E0,9.778811289E0
1.182704708E0,-4.070143029E-2,9.816227108E-2,9.783007622E0,9.783584750E0
1.184704441E0,-4.309562966E-2,9.576806426E-2,9.787796021E0,9.788359397E0
1.186704174E0,-3.112462163E-2,9.337386489E-2,9.797372818E0,9.797867194E0
1.188703907E0,-2.873042040E-2,9.816227108E-2,9.792584419E0,9.793118547E0
1.190703640E0,-3.351882473E-2,1.029506698E-1,9.794978142E0,9.795576509E0
1.192703440E0,-2.873042040E-2,1.221042871E-1,9.780612946E0,9.781417305E0
1.194703240E0,-3.351882473E-2,1.173158810E-1,9.780612946E0,9.781373938E0
1.196702973E0,-3.830722719E-2,1.125274822E-1,9.780612946E0,9.781335260E0
1.198702706E0,-3.112462163E-2,1.029506698E-1,9.780612946E0,9.781204280E0
1.200702706E0,-3.112462163E-2,1.005564705E-1,9.790189743E0,9.790755617E0
1.202702439E0,-4.309562966E-2,9.097966552E-2,9.792584419E0,9.793101865E0
1.204702172E0,-4.309562966E-2,8.858546615E-2,9.792584419E0,9.793079915E0
1.206701905E0,-3.351882473E-2,7.900865376E-2,9.785401344E0,9.785777708E0
1.208701705E0,-3.112462163E-2,1.005564705E-1,9.799766541E0,9.800331861E0
1.210701905E0,-4.070143029E-2,1.005564705E-1,9.792584419E0,9.793185274E0
1.212701671E0,-2.873042040E-2,8.858546615E-2,9.792584419E0,9.793027235E0
1.214701437E0,-4.070143029E-2,9.816227108E-2,9.797372818E0,9.797949100E0
1.216701203E0,-4.788403213E-2,9.816227108E-2,9.797372818E0,9.797981570E0
1.218700969E0,-5.027823523E-2,9.337386489E-2,9.794978142E0,9.795552224E0
1.220700735E0,-5.746084079E-2,8.858546615E-2,9.785401344E0,9.785971010E0
1.222700501E0,-4.309562966E-2,9.576806426E-2,9.778219223E0,9.778783152E0
1.224700334E0,-4.788403213E-2,1.053448766E-1,9.775824547E0,9.776509397E0
1.226700134E0,-4.788403213E-2,1.053448766E-1,9.775824547E0,9.776509397E0
1.228699934E0,-2.394201607E-2,1.029506698E-1,9.780612946E0,9.781184062E0
1.230699934E0,-2.633621916E-2,1.077390760E-1,9.785401344E0,9.786029878E0
1.232699734E0,-3.351882473E-2,1.053448766E-1,9.794978142E0,9.795601965E0
1.234699534E0,-3.112462163E-2,1.029506698E-1,9.790189743E0,9.790780499E0
1.236699334E0,-3.351882473E-2,1.053448766E-1,9.790189743E0,9.790813871E0
1.238699134E0,-5.027823523E-2,8.858546615E-2,9.792584419E0,9.793114157E0
1.240699000E0,-4.309562966E-2,8.858546615E-2,9.787796021E0,9.788291759E0
1.242698666E0,-4.070143029E-2,8.379705995E-2,9.787796021E0,9.788239346E0
1.244698532E0,-5.027823523E-2,8.858546615E-2,9.783007622E0,9.783537878E0
1.246698398E0,-4.309562966E-2,9.337386489E-2,9.778219223E0,9.778759997E0
1.248698264E0,-4.309562966E-2,9.816227108E-2,9.785401344E0,9.785988582E0
1.250697697E0,-4.070143029E-2,1.005564705E-1,9.785401344E0,9.786002640E0
1.252697563E0,-3.591302410E-2,1.077390760E-1,9.785401344E0,9.786060337E0
1.254697429E0,-2.394201607E-2,1.005564705E-1,9.785401344E0,9.785947286E0
1.256697362E0,-2.873042040E-2,9.576806426E-2,9.787796021E0,9.788306692E0
1.258697228E0,-3.112462163E-2,9.576806426E-2,9.787796021E0,9.788314012E0
1.260697094E0,-3.591302410E-2,1.005564705E-1,9.785401344E0,9.785983896E0
1.262696960E0,-4.788403213E-2,1.125274822E-1,9.783007622E0,9.783771943E0
1.264696826E0,-5.506663769E-2,1.125274822E-1,9.797372818E0,9.798173753E0
1.266696692E0,-5.506663769E-2,9.816227108E-2,9.799766541E0,9.800412870E0
1.268696558E0,-3.830722719E-2,9.576806426E-2,9.787796021E0,9.788339487E0
1.270696024E0,-3.830722719E-2,9.337386489E-2,9.790189743E0,9.790709950E0
1.272695924E0,-4.548983276E-2,9.816227108E-2,9.797372818E0,9.797970162E0
